City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
345,hepo,23.4308,115.8299,24.62,48,2,1.85,CN,1701054014
346,priozersk,61.0393,30.1291,-2.72,85,100,4.41,RU,1701054015
347,anadyr,64.75,177.4833,2.28,93,40,14.0,RU,1701054015
348,san patricio,28.017,-97.5169,14.35,40,100,4.7,US,1701054016
349,bodaybo,57.8506,114.1933,-17.37,94,100,0.99,RU,1701054017
350,kavalerovo,44.2661,135.0572,-3.03,60,85,0.89,RU,1701054017
351,conception bay south,47.4999,-52.9981,1.52,86,99,3.11,CA,1701054018
352,puerto deseado,-47.7503,-65.8938,9.12,48,6,5.7,AR,1701054019
353,santana,-0.0583,-51.1817,28.1,83,100,3.09,BR,1701054019
354,huinan,42.6225,126.2614,-4.79,89,100,3.0,CN,1701054020
355,barra de santo antonio,-9.4047,-35.5072,24.6,84,0,0.06,BR,1701054020
356,berezivka,47.2043,30.9078,-1.92,77,100,10.91,UA,1701054021
357,vilyuchinsk,52.9306,158.4028,-2.85,69,38,7.94,RU,1701054022
358,morinville,53.8001,-113.652,-0.12,88,0,2.57,CA,1701054023
359,tralee,52.2704,-9.7026,10.94,86,100,5.92,IE,1701054024
360,ust'-kulom,61.6864,53.6902,-3.93,96,100,3.0,RU,1701054025
361,colonia,50.9333,6.95,5.07,82,100,3.09,DE,1701054006
362,portland,45.5234,-122.6762,8.99,60,20,5.66,US,1701053979
